"last_date","today_ok","no","no_","username_nl","followers","increase_nl","location","___newsletter_text___","username","increase","one_tw_username","one_favorite","one_followers_count","one_created_at","two_tw_username","two_favorite","two_followers_count","two_created_at","diff_last_7_days"
2022-05-28,1,1824,1824.|,@peterfever,[291K],|+611,"(Los Angeles, California)","1824. @peterfever [291K] ⏫  |+611 (Los Angeles, California) ",@peterfever,|+611,peterfever,1,290534,2022-05-21 02:00:00.000,peterfever,1,291145,2022-05-28 02:00:00.000,611
2022-05-28,1,1825,1825.|,@ogdripdy,[35K],|+610,"(Nashville, TN)","1825. @ogdripdy [35K] ⏫  |+610 (Nashville, TN) ",@ogdripdy,|+610,ogdripdy,1,34359,2022-05-21 02:00:00.000,ogdripdy,1,34969,2022-05-28 02:00:00.000,610
2022-05-28,1,1826,1826.|,@dupicassoo,[40K],|+610,(São Paulo),1826. @dupicassoo [40K] ⏫  |+610 (São Paulo) ,@dupicassoo,|+610,dupicassoo,1,39824,2022-05-21 02:00:00.000,dupicassoo,1,40434,2022-05-28 02:00:00.000,610
2022-05-28,1,1827,1827.|,@sfhungmuscle,[25K],|+609,"(San Francisco, CA)","1827. @sfhungmuscle [25K] ⏫  |+609 (San Francisco, CA) ",@sfhungmuscle,|+609,sfhungmuscle,1,24218,2022-05-21 02:00:00.000,sfhungmuscle,1,24827,2022-05-28 02:00:00.000,609
2022-05-28,1,1828,1828.|,@scotybrayan,[210K],|+608,(U.S),1828. @scotybrayan [210K] ⏫  |+608 (U.S) ,@scotybrayan,|+608,scotybrayan,1,209118,2022-05-21 02:00:00.000,scotybrayan,1,209726,2022-05-28 02:00:00.000,608
2022-05-28,1,1829,1829.|,@ethan_pr,[85K],|+606,"(Montréal, Québec)","1829. @ethan_pr [85K] ⏫  |+606 (Montréal, Québec) ",@ethan_pr,|+606,ethan_pr,1,84759,2022-05-21 02:00:00.000,ethan_pr,1,85365,2022-05-28 02:00:00.000,606
2022-05-28,1,1830,1830.|,@derek_shawxxx,[27K],|+606,"(Orlando, FL)","1830. @derek_shawxxx [27K] ⏫  |+606 (Orlando, FL) ",@derek_shawxxx,|+606,derek_shawxxx,1,26428,2022-05-21 02:00:00.000,derek_shawxxx,1,27034,2022-05-28 02:00:00.000,606
2022-05-28,1,1831,1831.|,@stobbechase,[146K],|+605,(yo mama house ),1831. @stobbechase [146K] ⏫  |+605 (yo mama house ) ,@stobbechase,|+605,stobbechase,1,144957,2022-05-21 02:00:00.000,stobbechase,1,145562,2022-05-28 02:00:00.000,605
2022-05-28,1,1832,1832.|,@princedommy,[78K],|+605,"(Albuquerque, NM)","1832. @princedommy [78K] ⏫  |+605 (Albuquerque, NM) ",@princedommy,|+605,princedommy,1,77282,2022-05-21 02:00:00.000,princedommy,1,77887,2022-05-28 02:00:00.000,605
2022-05-28,1,1833,1833.|,@nextdoorstudios,[286K],|+604,(CA),1833. @nextdoorstudios [286K] ⏫  |+604 (CA) ,@nextdoorstudios,|+604,nextdoorstudios,1,285891,2022-05-21 02:00:00.000,nextdoorstudios,1,286495,2022-05-28 02:00:00.000,604
2022-05-28,1,1834,1834.|,@cumcontrolplus,[36K],|+603,(桃園、台北、台灣),1834. @cumcontrolplus [36K] ⏫  |+603 (桃園、台北、台灣) ,@cumcontrolplus,|+603,cumcontrolplus,1,35653,2022-05-21 02:00:00.000,cumcontrolplus,1,36256,2022-05-28 02:00:00.000,603
2022-05-28,1,1835,1835.|,@lifeofnakednate,[82K],|+600,"(Fort Lauderdale, FL)","1835. @lifeofnakednate [82K] ⏫  |+600 (Fort Lauderdale, FL) ",@lifeofnakednate,|+600,lifeofnakednate,1,81787,2022-05-21 02:00:00.000,lifeofnakednate,1,82387,2022-05-28 02:00:00.000,600
2022-05-28,1,1836,1836.|,@dl_fcuk,[17K],|+599,(WeGoAllTheWay©️),1836. @dl_fcuk [17K] ⏫  |+599 (WeGoAllTheWay©️) ,@dl_fcuk,|+599,dl_fcuk,1,16556,2022-05-21 02:00:00.000,dl_fcuk,1,17155,2022-05-28 02:00:00.000,599
2022-05-28,1,1837,1837.|,@mikeswiftf4f,[122K],|+599,"(Distrito Federal, México)","1837. @mikeswiftf4f [122K] ⏫  |+599 (Distrito Federal, México) ",@mikeswiftf4f,|+599,mikeswiftf4f,1,121728,2022-05-21 02:00:00.000,mikeswiftf4f,1,122327,2022-05-28 02:00:00.000,599
2022-05-28,1,1838,1838.|,@sean_cody_com,[404K],|+598,(San Diego),1838. @sean_cody_com [404K] ⏫  |+598 (San Diego) ,@sean_cody_com,|+598,sean_cody_com,1,403330,2022-05-21 02:00:00.000,sean_cody_com,1,403928,2022-05-28 02:00:00.000,598
2022-05-28,1,1839,1839.|,@wolfhudsonisbi,[225K],|+597,"(Houston, TX)","1839. @wolfhudsonisbi [225K] ⏫  |+597 (Houston, TX) ",@wolfhudsonisbi,|+597,wolfhudsonisbi,1,224265,2022-05-21 02:00:00.000,wolfhudsonisbi,1,224862,2022-05-28 02:00:00.000,597
2022-05-27,0,1840,1840.|,@clydeaustin05,[98K],|+597,,1840. @clydeaustin05 [98K] ⏫  |+597,@clydeaustin05,|+597,clydeaustin05,1,96911,2022-05-21 02:00:00.000,clydeaustin05,1,97508,2022-05-27 02:00:00.000,597
2022-05-28,1,1841,1841.|,@_tom_hunter_,[6K],|+596,"(Nashville, TN)","1841. @_tom_hunter_ [6K] ⏫  |+596 (Nashville, TN) ",@_tom_hunter_,|+596,_tom_hunter_,1,5230,2022-05-21 02:00:00.000,_tom_hunter_,1,5826,2022-05-28 02:00:00.000,596
2022-05-28,1,1842,1842.|,@axeloon_priv,[42K],|+595,(CDMX),1842. @axeloon_priv [42K] ⏫  |+595 (CDMX) ,@axeloon_priv,|+595,axeloon_priv,1,41088,2022-05-21 02:00:00.000,axeloon_priv,1,41683,2022-05-28 02:00:00.000,595
2022-05-28,1,1843,1843.|,@stiventwink,[119K],|+595,"(Cancún, México)","1843. @stiventwink [119K] ⏫  |+595 (Cancún, México) ",@stiventwink,|+595,stiventwink,1,117971,2022-05-21 02:00:00.000,stiventwink,1,118566,2022-05-28 02:00:00.000,595
2022-05-28,1,1844,1844.|,@jonasscaballero,[156K],|+595,"(Buenos Aires, Argentina)","1844. @jonasscaballero [156K] ⏫  |+595 (Buenos Aires, Argentina) ",@jonasscaballero,|+595,jonasscaballero,1,155530,2022-05-21 02:00:00.000,jonasscaballero,1,156125,2022-05-28 02:00:00.000,595
2022-05-28,1,1845,1845.|,@inked_twink,[38K],|+594,,1845. @inked_twink [38K] ⏫  |+594,@inked_twink,|+594,inked_twink,1,37029,2022-05-21 02:00:00.000,inked_twink,1,37623,2022-05-28 02:00:00.000,594
2022-05-28,1,1846,1846.|,@archerhehe,[155K],|+594,"(Marseille, France)","1846. @archerhehe [155K] ⏫  |+594 (Marseille, France) ",@archerhehe,|+594,archerhehe,1,154120,2022-05-21 02:00:00.000,archerhehe,1,154714,2022-05-28 02:00:00.000,594
2022-05-28,1,1847,1847.|,@buicaarvalho,[132K],|+594,"(Salvador, Brasilien)","1847. @buicaarvalho [132K] ⏫  |+594 (Salvador, Brasilien) ",@buicaarvalho,|+594,buicaarvalho,1,131055,2022-05-21 02:00:00.000,buicaarvalho,1,131649,2022-05-28 02:00:00.000,594
2022-05-28,1,1848,1848.|,@suitedguy3,[13K],|+594,,1848. @suitedguy3 [13K] ⏫  |+594,@suitedguy3,|+594,suitedguy3,1,12016,2022-05-21 02:00:00.000,suitedguy3,1,12610,2022-05-28 02:00:00.000,594
2022-05-28,1,1849,1849.|,@heightshoundsxx,[21K],|+594,"(Fort Lauderdale, FL)","1849. @heightshoundsxx [21K] ⏫  |+594 (Fort Lauderdale, FL) ",@heightshoundsxx,|+594,heightshoundsxx,1,20591,2022-05-21 02:00:00.000,heightshoundsxx,1,21185,2022-05-28 02:00:00.000,594
2022-05-28,1,1850,1850.|,@smilingbear2022,[12K],|+593,,1850. @smilingbear2022 [12K] ⏫  |+593,@smilingbear2022,|+593,smilingbear2022,1,11649,2022-05-21 02:00:00.000,smilingbear2022,1,12242,2022-05-28 02:00:00.000,593
2022-05-28,1,1851,1851.|,@e2monlyfans,[280K],|+592,"(Lisboa, Portugal)","1851. @e2monlyfans [280K] ⏫  |+592 (Lisboa, Portugal) ",@e2monlyfans,|+592,e2monlyfans,1,278943,2022-05-21 02:00:00.000,e2monlyfans,1,279535,2022-05-28 02:00:00.000,592
2022-05-28,1,1852,1852.|,@issacoochi,[42K],|+591,"(Tennessee, USA)","1852. @issacoochi [42K] ⏫  |+591 (Tennessee, USA) ",@issacoochi,|+591,issacoochi,1,41846,2022-05-21 02:00:00.000,issacoochi,1,42437,2022-05-28 02:00:00.000,591
2022-05-27,0,1853,1853.|,@1982_voldemort,[111K],|+591,,1853. @1982_voldemort [111K] ⏫  |+591,@1982_voldemort,|+591,1982_voldemort,1,110119,2022-05-23 02:00:00.000,1982_voldemort,1,110710,2022-05-27 02:00:00.000,591
2022-05-28,1,1854,1854.|,@hughjamesxxx,[16K],|+591,"(London, England)","1854. @hughjamesxxx [16K] ⏫  |+591 (London, England) ",@hughjamesxxx,|+591,hughjamesxxx,1,14979,2022-05-21 02:00:00.000,hughjamesxxx,1,15570,2022-05-28 02:00:00.000,591
2022-05-28,1,1855,1855.|,@gaybotboy,[46K],|+590,"(San Francisco, CA)","1855. @gaybotboy [46K] ⏫  |+590 (San Francisco, CA) ",@gaybotboy,|+590,gaybotboy,1,45104,2022-05-21 02:00:00.000,gaybotboy,1,45694,2022-05-28 02:00:00.000,590
2022-05-28,1,1856,1856.|,@sgtmilesxxx,[47K],|+589,(loyalfans.com/sgt-miles ),1856. @sgtmilesxxx [47K] ⏫  |+589 (loyalfans.com/sgt-miles ) ,@sgtmilesxxx,|+589,sgtmilesxxx,1,46249,2022-05-21 02:00:00.000,sgtmilesxxx,1,46838,2022-05-28 02:00:00.000,589
2022-05-28,1,1857,1857.|,@danngreyxxx,[56K],|+589,"(Barcelona, España)","1857. @danngreyxxx [56K] ⏫  |+589 (Barcelona, España) ",@danngreyxxx,|+589,danngreyxxx,1,55625,2022-05-21 02:00:00.000,danngreyxxx,1,56214,2022-05-28 02:00:00.000,589
2022-05-28,1,1858,1858.|,@jakubs_secrets,[39K],|+589,(Europe),1858. @jakubs_secrets [39K] ⏫  |+589 (Europe) ,@jakubs_secrets,|+589,jakubs_secrets,1,38899,2022-05-21 02:00:00.000,jakubs_secrets,1,39488,2022-05-28 02:00:00.000,589
2022-05-28,1,1859,1859.|,@boundmuscleuk,[97K],|+589,,1859. @boundmuscleuk [97K] ⏫  |+589,@boundmuscleuk,|+589,boundmuscleuk,1,96139,2022-05-21 02:00:00.000,boundmuscleuk,1,96728,2022-05-28 02:00:00.000,589
2022-05-28,1,1860,1860.|,@rafaelpapii,[5K],|+588,(Bundesterritorium Kuala Lumpur),1860. @rafaelpapii [5K] ⏫  |+588 (Bundesterritorium Kuala Lumpur) ,@rafaelpapii,|+588,rafaelpapii,1,4174,2022-05-21 02:00:00.000,rafaelpapii,1,4762,2022-05-28 02:00:00.000,588
2022-05-28,1,1861,1861.|,@the_orion_pl,[11K],|+587,(Poland),1861. @the_orion_pl [11K] ⏫  |+587 (Poland) ,@the_orion_pl,|+587,the_orion_pl,1,10217,2022-05-21 02:00:00.000,the_orion_pl,1,10804,2022-05-28 02:00:00.000,587
2022-05-28,1,1862,1862.|,@mprincebc,[28K],|+587,(NYC!!!),1862. @mprincebc [28K] ⏫  |+587 (NYC!!!) ,@mprincebc,|+587,mprincebc,1,27011,2022-05-21 02:00:00.000,mprincebc,1,27598,2022-05-28 02:00:00.000,587
2022-05-28,1,1863,1863.|,@borazeiss,[82K],|+587,,1863. @borazeiss [82K] ⏫  |+587,@borazeiss,|+587,borazeiss,1,81499,2022-05-21 02:00:00.000,borazeiss,1,82086,2022-05-28 02:00:00.000,587
2022-05-28,1,1864,1864.|,@altwootybooty,[57K],|+586,,1864. @altwootybooty [57K] ⏫  |+586,@altwootybooty,|+586,altwootybooty,1,56046,2022-05-21 02:00:00.000,altwootybooty,1,56632,2022-05-28 02:00:00.000,586
2022-05-28,1,1865,1865.|,@exbrisbaneotter,[44K],|+586,"(Naarm, Australia)","1865. @exbrisbaneotter [44K] ⏫  |+586 (Naarm, Australia) ",@exbrisbaneotter,|+586,exbrisbaneotter,1,43579,2022-05-21 02:00:00.000,exbrisbaneotter,1,44165,2022-05-28 02:00:00.000,586
2022-05-28,1,1866,1866.|,@chiconastyy,[104K],|+585,(Click here 👉🏽),1866. @chiconastyy [104K] ⏫  |+585 (Click here 👉🏽) ,@chiconastyy,|+585,chiconastyy,1,103767,2022-05-21 02:00:00.000,chiconastyy,1,104352,2022-05-28 02:00:00.000,585
2022-05-28,1,1867,1867.|,@thatpussyboy,[22K],|+585,,1867. @thatpussyboy [22K] ⏫  |+585,@thatpussyboy,|+585,thatpussyboy,1,21469,2022-05-21 02:00:00.000,thatpussyboy,1,22054,2022-05-28 02:00:00.000,585
2022-05-28,1,1868,1868.|,@aoffyisme,[190K],|+585,"(Bangkok, Thailand)","1868. @aoffyisme [190K] ⏫  |+585 (Bangkok, Thailand) ",@aoffyisme,|+585,aoffyisme,1,189027,2022-05-21 02:00:00.000,aoffyisme,1,189612,2022-05-28 02:00:00.000,585
2022-05-28,1,1869,1869.|,@daltonrileyxxx,[195K],|+584,"(Atlanta, GA)","1869. @daltonrileyxxx [195K] ⏫  |+584 (Atlanta, GA) ",@daltonrileyxxx,|+584,daltonrileyxxx,1,194683,2022-05-21 02:00:00.000,daltonrileyxxx,1,195267,2022-05-28 02:00:00.000,584
2022-05-28,1,1870,1870.|,@pierrefitch,[328K],|+584,(Canada),1870. @pierrefitch [328K] ⏫  |+584 (Canada) ,@pierrefitch,|+584,pierrefitch,1,327781,2022-05-21 02:00:00.000,pierrefitch,1,328365,2022-05-28 02:00:00.000,584
2022-05-28,1,1871,1871.|,@jimmy_xfit,[45K],|+584,"(San Diego, CA)","1871. @jimmy_xfit [45K] ⏫  |+584 (San Diego, CA) ",@jimmy_xfit,|+584,jimmy_xfit,1,44620,2022-05-21 02:00:00.000,jimmy_xfit,1,45204,2022-05-28 02:00:00.000,584
2022-05-28,1,1872,1872.|,@alemanorl,[78K],|+584,(San Pedro Garza García),1872. @alemanorl [78K] ⏫  |+584 (San Pedro Garza García) ,@alemanorl,|+584,alemanorl,1,77798,2022-05-21 02:00:00.000,alemanorl,1,78382,2022-05-28 02:00:00.000,584
2022-05-28,1,1873,1873.|,@vikingwill85,[93K],|+583,"(East Midlands, England)","1873. @vikingwill85 [93K] ⏫  |+583 (East Midlands, England) ",@vikingwill85,|+583,vikingwill85,1,92737,2022-05-21 02:00:00.000,vikingwill85,1,93320,2022-05-28 02:00:00.000,583
2022-05-28,1,1874,1874.|,@evanbrevelle,[13K],|+583,(United States),1874. @evanbrevelle [13K] ⏫  |+583 (United States) ,@evanbrevelle,|+583,evanbrevelle,1,12612,2022-05-21 02:00:00.000,evanbrevelle,1,13195,2022-05-28 02:00:00.000,583
2022-05-28,1,1875,1875.|,@luke_4_you_all,[70K],|+581,(The Earth),1875. @luke_4_you_all [70K] ⏫  |+581 (The Earth) ,@luke_4_you_all,|+581,luke_4_you_all,1,69271,2022-05-21 02:00:00.000,luke_4_you_all,1,69852,2022-05-28 02:00:00.000,581
2022-05-28,1,1876,1876.|,@raging_stallion,[127K],|+580,"(San Francisco, California)","1876. @raging_stallion [127K] ⏫  |+580 (San Francisco, California) ",@raging_stallion,|+580,raging_stallion,1,126609,2022-05-21 02:00:00.000,raging_stallion,1,127189,2022-05-28 02:00:00.000,580
2022-05-28,1,1877,1877.|,@travisstevenz,[67K],|+579,"(Austin, TX)","1877. @travisstevenz [67K] ⏫  |+579 (Austin, TX) ",@travisstevenz,|+579,travisstevenz,1,65941,2022-05-21 02:00:00.000,travisstevenz,1,66520,2022-05-28 02:00:00.000,579
2022-05-28,1,1878,1878.|,@petemastersxxx,[119K],|+579,"(London, England)","1878. @petemastersxxx [119K] ⏫  |+579 (London, England) ",@petemastersxxx,|+579,petemastersxxx,1,118229,2022-05-21 02:00:00.000,petemastersxxx,1,118808,2022-05-28 02:00:00.000,579
2022-05-28,1,1879,1879.|,@futurexpro,[27K],|+578,,1879. @futurexpro [27K] ⏫  |+578,@futurexpro,|+578,futurexpro,1,26107,2022-05-21 02:00:00.000,futurexpro,1,26685,2022-05-28 02:00:00.000,578
2022-05-28,1,1880,1880.|,@thaheromars,[137K],|+578,"(4th from the Sun, Son!)","1880. @thaheromars [137K] ⏫  |+578 (4th from the Sun, Son!) ",@thaheromars,|+578,thaheromars,1,136498,2022-05-21 02:00:00.000,thaheromars,1,137076,2022-05-28 02:00:00.000,578
2022-05-28,1,1881,1881.|,@sunshynesmile99,[74K],|+578,(ONLY RESPOND HERE ⬇️),1881. @sunshynesmile99 [74K] ⏫  |+578 (ONLY RESPOND HERE ⬇️) ,@sunshynesmile99,|+578,sunshynesmile99,1,73153,2022-05-21 02:00:00.000,sunshynesmile99,1,73731,2022-05-28 02:00:00.000,578
2022-05-28,1,1882,1882.|,@jdiamondisme,[300K],|+578,(ONLY FANS LINK: ),1882. @jdiamondisme [300K] ⏫  |+578 (ONLY FANS LINK: ) ,@jdiamondisme,|+578,jdiamondisme,1,298930,2022-05-21 02:00:00.000,jdiamondisme,1,299508,2022-05-28 02:00:00.000,578
2022-05-28,1,1883,1883.|,@nategrimesxxx,[223K],|+577,"(Los Angeles, CA)","1883. @nategrimesxxx [223K] ⏫  |+577 (Los Angeles, CA) ",@nategrimesxxx,|+577,nategrimesxxx,1,222568,2022-05-21 02:00:00.000,nategrimesxxx,1,223145,2022-05-28 02:00:00.000,577
2022-05-28,1,1884,1884.|,@stevietrixx,[117K],|+577,"(Los Angeles, CA)","1884. @stevietrixx [117K] ⏫  |+577 (Los Angeles, CA) ",@stevietrixx,|+577,stevietrixx,1,116044,2022-05-21 02:00:00.000,stevietrixx,1,116621,2022-05-28 02:00:00.000,577
2022-05-28,1,1885,1885.|,@h_felixxx,[4K],|+576,"(Buenos Aires, Argentina)","1885. @h_felixxx [4K] ⏫  |+576 (Buenos Aires, Argentina) ",@h_felixxx,|+576,h_felixxx,1,3206,2022-05-21 02:00:00.000,h_felixxx,1,3782,2022-05-28 02:00:00.000,576
2022-05-28,1,1886,1886.|,@jddpacheco,[4K],|+576,(Porto Alegre),1886. @jddpacheco [4K] ⏫  |+576 (Porto Alegre) ,@jddpacheco,|+576,jddpacheco,1,3634,2022-05-21 02:00:00.000,jddpacheco,1,4210,2022-05-28 02:00:00.000,576
2022-05-28,1,1887,1887.|,@danmacfitness,[14K],|+575,,1887. @danmacfitness [14K] ⏫  |+575,@danmacfitness,|+575,danmacfitness,1,13070,2022-05-21 02:00:00.000,danmacfitness,1,13645,2022-05-28 02:00:00.000,575
2022-05-28,1,1888,1888.|,@alexsandovalmx,[23K],|+575,(Mexico City),1888. @alexsandovalmx [23K] ⏫  |+575 (Mexico City) ,@alexsandovalmx,|+575,alexsandovalmx,1,22771,2022-05-21 02:00:00.000,alexsandovalmx,1,23346,2022-05-28 02:00:00.000,575
2022-05-28,1,1889,1889.|,@hornybear01,[11K],|+575,"(Birmingham, England)","1889. @hornybear01 [11K] ⏫  |+575 (Birmingham, England) ",@hornybear01,|+575,hornybear01,1,10451,2022-05-21 02:00:00.000,hornybear01,1,11026,2022-05-28 02:00:00.000,575
2022-05-28,1,1890,1890.|,@kburg305,[57K],|+575,"(Miami, FL)","1890. @kburg305 [57K] ⏫  |+575 (Miami, FL) ",@kburg305,|+575,kburg305,1,56421,2022-05-21 02:00:00.000,kburg305,1,56996,2022-05-28 02:00:00.000,575
2022-05-28,1,1891,1891.|,@mateozagalxxx,[59K],|+575,,1891. @mateozagalxxx [59K] ⏫  |+575,@mateozagalxxx,|+575,mateozagalxxx,1,58328,2022-05-21 02:00:00.000,mateozagalxxx,1,58903,2022-05-28 02:00:00.000,575
2022-05-28,1,1892,1892.|,@popo19920805,[36K],|+573,(Taiwan),1892. @popo19920805 [36K] ⏫  |+573 (Taiwan) ,@popo19920805,|+573,popo19920805,1,35460,2022-05-21 02:00:00.000,popo19920805,1,36033,2022-05-28 02:00:00.000,573
2022-05-28,1,1893,1893.|,@fdjasonn,[155K],|+573,"(Los Angeles, CA)","1893. @fdjasonn [155K] ⏫  |+573 (Los Angeles, CA) ",@fdjasonn,|+573,fdjasonn,1,154378,2022-05-21 02:00:00.000,fdjasonn,1,154951,2022-05-28 02:00:00.000,573
2022-05-28,1,1894,1894.|,@d4nielosgood,[52K],|+573,,1894. @d4nielosgood [52K] ⏫  |+573,@d4nielosgood,|+573,d4nielosgood,1,51545,2022-05-21 02:00:00.000,d4nielosgood,1,52118,2022-05-28 02:00:00.000,573
2022-05-28,1,1895,1895.|,@kenta2419,[170K],|+573,"(กรุงเทพมหานคร, ประเทศไทย)","1895. @kenta2419 [170K] ⏫  |+573 (กรุงเทพมหานคร, ประเทศไทย) ",@kenta2419,|+573,kenta2419,1,168981,2022-05-21 02:00:00.000,kenta2419,1,169554,2022-05-28 02:00:00.000,573
2022-05-28,1,1896,1896.|,@lukerexxxx,[33K],|+573,(United States),1896. @lukerexxxx [33K] ⏫  |+573 (United States) ,@lukerexxxx,|+573,lukerexxxx,1,32090,2022-05-21 02:00:00.000,lukerexxxx,1,32663,2022-05-28 02:00:00.000,573
2022-05-28,1,1897,1897.|,@imlukas_,[44K],|+573,(😘👉),1897. @imlukas_ [44K] ⏫  |+573 (😘👉) ,@imlukas_,|+573,imlukas_,1,43496,2022-05-21 02:00:00.000,imlukas_,1,44069,2022-05-28 02:00:00.000,573
2022-05-28,1,1898,1898.|,@ilovebromilk,[39K],|+572,"(Brooklyn, NY)","1898. @ilovebromilk [39K] ⏫  |+572 (Brooklyn, NY) ",@ilovebromilk,|+572,ilovebromilk,1,38400,2022-05-21 02:00:00.000,ilovebromilk,1,38972,2022-05-28 02:00:00.000,572
2022-05-28,1,1899,1899.|,@badexofficial,[12K],|+571,(BWC),1899. @badexofficial [12K] ⏫  |+571 (BWC) ,@badexofficial,|+571,badexofficial,1,11192,2022-05-21 02:00:00.000,badexofficial,1,11763,2022-05-28 02:00:00.000,571
2022-05-28,1,1900,1900.|,@sfbaystudmonkey,[39K],|+571,"(Los Angeles, CA)","1900. @sfbaystudmonkey [39K] ⏫  |+571 (Los Angeles, CA) ",@sfbaystudmonkey,|+571,sfbaystudmonkey,1,38791,2022-05-21 02:00:00.000,sfbaystudmonkey,1,39362,2022-05-28 02:00:00.000,571
2022-05-28,1,1901,1901.|,@presidentboyatl,[31K],|+570,"(Atlanta, GA)","1901. @presidentboyatl [31K] ⏫  |+570 (Atlanta, GA) ",@presidentboyatl,|+570,presidentboyatl,1,30069,2022-05-21 02:00:00.000,presidentboyatl,1,30639,2022-05-28 02:00:00.000,570
2022-05-28,1,1902,1902.|,@tylerromax,[78K],|+570,"(Roma, Lazio)","1902. @tylerromax [78K] ⏫  |+570 (Roma, Lazio) ",@tylerromax,|+570,tylerromax,1,77858,2022-05-21 02:00:00.000,tylerromax,1,78428,2022-05-28 02:00:00.000,570
2022-05-28,1,1903,1903.|,@xxxsinbadxxx,[44K],|+570,"(Houston, TX)","1903. @xxxsinbadxxx [44K] ⏫  |+570 (Houston, TX) ",@xxxsinbadxxx,|+570,xxxsinbadxxx,1,43238,2022-05-21 02:00:00.000,xxxsinbadxxx,1,43808,2022-05-28 02:00:00.000,570
2022-05-28,1,1904,1904.|,@bostonjockxxx,[18K],|+569,"(Boston, MA)","1904. @bostonjockxxx [18K] ⏫  |+569 (Boston, MA) ",@bostonjockxxx,|+569,bostonjockxxx,1,17297,2022-05-21 02:00:00.000,bostonjockxxx,1,17866,2022-05-28 02:00:00.000,569
2022-05-28,1,1905,1905.|,@hector_boy_1,[45K],|+569,,1905. @hector_boy_1 [45K] ⏫  |+569,@hector_boy_1,|+569,hector_boy_1,1,44920,2022-05-21 02:00:00.000,hector_boy_1,1,45489,2022-05-28 02:00:00.000,569
2022-05-28,1,1906,1906.|,@raulalberto1,[16K],|+569,(ninguna ),1906. @raulalberto1 [16K] ⏫  |+569 (ninguna ) ,@raulalberto1,|+569,raulalberto1,1,15924,2022-05-21 02:00:00.000,raulalberto1,1,16493,2022-05-28 02:00:00.000,569
2022-05-28,1,1907,1907.|,@rajubolivians,[31K],|+568,"(Mumbai, India)","1907. @rajubolivians [31K] ⏫  |+568 (Mumbai, India) ",@rajubolivians,|+568,rajubolivians,1,30881,2022-05-21 02:00:00.000,rajubolivians,1,31449,2022-05-28 02:00:00.000,568
2022-05-28,1,1908,1908.|,@kinggucci__,[35K],|+568,"(Brooklyn, NY)","1908. @kinggucci__ [35K] ⏫  |+568 (Brooklyn, NY) ",@kinggucci__,|+568,kinggucci__,1,34526,2022-05-21 02:00:00.000,kinggucci__,1,35094,2022-05-28 02:00:00.000,568
2022-05-28,1,1909,1909.|,@latindani,[11K],|+568,"(Bogotá, D.C., Colombia)","1909. @latindani [11K] ⏫  |+568 (Bogotá, D.C., Colombia) ",@latindani,|+568,latindani,1,10806,2022-05-21 02:00:00.000,latindani,1,11374,2022-05-28 02:00:00.000,568
2022-05-28,1,1910,1910.|,@boldxxl,[84K],|+567,"(São Paulo, Brasil)","1910. @boldxxl [84K] ⏫  |+567 (São Paulo, Brasil) ",@boldxxl,|+567,boldxxl,1,83359,2022-05-21 02:00:00.000,boldxxl,1,83926,2022-05-28 02:00:00.000,567
2022-05-28,1,1911,1911.|,@christantutan,[38K],|+567,(Republic of the Philippines),1911. @christantutan [38K] ⏫  |+567 (Republic of the Philippines) ,@christantutan,|+567,christantutan,1,37772,2022-05-21 02:00:00.000,christantutan,1,38339,2022-05-28 02:00:00.000,567
2022-05-28,1,1912,1912.|,@realhotboi_nico,[72K],|+566,,1912. @realhotboi_nico [72K] ⏫  |+566,@realhotboi_nico,|+566,realhotboi_nico,1,71135,2022-05-21 02:00:00.000,realhotboi_nico,1,71701,2022-05-28 02:00:00.000,566
2022-05-28,1,1913,1913.|,@armondrizzoxxx,[372K],|+566,"(Chicago, IL)","1913. @armondrizzoxxx [372K] ⏫  |+566 (Chicago, IL) ",@armondrizzoxxx,|+566,armondrizzoxxx,1,371724,2022-05-21 02:00:00.000,armondrizzoxxx,1,372290,2022-05-28 02:00:00.000,566
2022-05-28,1,1914,1914.|,@verzelius,[119K],|+566,"(León, Guanajuato)","1914. @verzelius [119K] ⏫  |+566 (León, Guanajuato) ",@verzelius,|+566,verzelius,1,118696,2022-05-21 02:00:00.000,verzelius,1,119262,2022-05-28 02:00:00.000,566
2022-05-28,1,1915,1915.|,@hungmuscginge,[14K],|+564,"(Stafford, England)","1915. @hungmuscginge [14K] ⏫  |+564 (Stafford, England) ",@hungmuscginge,|+564,hungmuscginge,1,13745,2022-05-21 02:00:00.000,hungmuscginge,1,14309,2022-05-28 02:00:00.000,564
2022-05-28,1,1916,1916.|,@jpredxxx,[47K],|+564,"(Chicago, IL)","1916. @jpredxxx [47K] ⏫  |+564 (Chicago, IL) ",@jpredxxx,|+564,jpredxxx,1,46868,2022-05-21 02:00:00.000,jpredxxx,1,47432,2022-05-28 02:00:00.000,564
2022-05-28,1,1917,1917.|,@justinlondonuk,[16K],|+564,"(London, England)","1917. @justinlondonuk [16K] ⏫  |+564 (London, England) ",@justinlondonuk,|+564,justinlondonuk,1,15807,2022-05-21 02:00:00.000,justinlondonuk,1,16371,2022-05-28 02:00:00.000,564
2022-05-28,1,1918,1918.|,@pupevans,[9K],|+564,"(Austin, TX)","1918. @pupevans [9K] ⏫  |+564 (Austin, TX) ",@pupevans,|+564,pupevans,1,7982,2022-05-21 02:00:00.000,pupevans,1,8546,2022-05-28 02:00:00.000,564
